restaurant_id,restaurant_name,restaurant_url,review_count,price,rating,phone,address,zipcode
sV538upjEMiKNVFZBS5zMQ,Bronwyn,https://www.yelp.com/biz/bronwyn-somerville?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,407,$$,4.0,16172668888,255 Washington St,02143
CWqL2TEq_V9tipCj-X-GoQ,Granary Tavern,https://www.yelp.com/biz/granary-tavern-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,627,$$,3.5,16179033766,170 Milk St,02109
J3Xb6uihPkZOKe4wNmYGFQ,Prezza,https://www.yelp.com/biz/prezza-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,332,$$$,4.0,18573503292,24 Fleet St,02113
MgAG54IJeQvT3BQoSNwWBw,Dumpling Palace,https://www.yelp.com/biz/dumpling-palace-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,433,$$,3.0,16177421276,179 Massachusetts Ave,02115
JbUjGjc_K_Od9s3ysv142g,Brato Brewhouse and Kitchen,https://www.yelp.com/biz/brato-brewhouse-and-kitchen-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,39,$$,4.5,16176528976,190 N Beacon St,02135
356f-TbYJYN-shut-F1r_w,Chilacates Mexican Street Food,https://www.yelp.com/biz/chilacates-mexican-street-food-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,51,$$,4.0,16174820654,275 Shawmut Ave,02118
zgmz9izYaUlnU-Acx9L8UQ,Arya Trattoria,https://www.yelp.com/biz/arya-trattoria-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,237,$$$,4.0,16176700507,253 Hanover St,02113
l6Ye6vPB6ZPZbxVxMMgvPQ,Top Mix Bar & Kitchen,https://www.yelp.com/biz/top-mix-bar-and-kitchen-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,61,$$,4.0,16173381688,257 Norfolk Ave,02119
25jq12iDKjHzyTFGHXtlFQ,Ali Baba,https://www.yelp.com/biz/ali-baba-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,186,$$,4.0,16172473200,145 E Berkeley St,02118
DkhLETFI7Z49Kbsa6E1icA,Hojoko Boston,https://www.yelp.com/biz/hojoko-boston-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,384,$$,3.5,18572398064,1271 Boylston St,02215
RtY75rfzEP19n9Ou4DSEHQ,Winsor Dim Sum Café,https://www.yelp.com/biz/winsor-dim-sum-caf%C3%A9-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1044,$$,3.5,16173576861,10 Tyler St,02111
6cGcl4ZDDxDtfxyc6PKFPQ,Back Bay Social,https://www.yelp.com/biz/back-bay-social-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,673,$$,3.5,16178077300,867 Boylston St,02116
ZAV8c9iGKV8zWHxOpTxdYQ,Select Oyster Bar,https://www.yelp.com/biz/select-oyster-bar-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,359,$$$,4.0,16177308100,50 Gloucester St,02115
w2F5N4h26hOrz2KoxThomw,Sam LaGrassa's,https://www.yelp.com/biz/sam-lagrassas-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,999,$$,4.5,16174261234,44 Province St,02108
NEyVq3SIgEQrHiGYzh2O8A,Eataly Boston,https://www.yelp.com/biz/eataly-boston-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,936,$$,3.5,16172651217,800 Boylston St,02199
W1kaR_hXKbvaK1bDRhMcZA,Ganko Ittetsu Ramen,https://www.yelp.com/biz/ganko-ittetsu-ramen-brookline?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,777,$$,4.5,16176951806,318 Harvard St,02446
vmKoJXSimRhwPnpePBJGXA,Serafina Downtown,https://www.yelp.com/biz/serafina-downtown-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,162,$$,3.5,16174511234,10 High St,02110
s04-wSKxALS4Xym6OEryyA,224 Boston Street Restaurant,https://www.yelp.com/biz/224-boston-street-restaurant-dorchester?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,246,$$,4.0,16174268181,224 Boston St,02125
rcn3L8ZeQebdG0K1RSRKXQ,Drink,https://www.yelp.com/biz/drink-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1560,$$$,4.0,16174412800,348 Congress St,02228
biYgFkftCPue7g3upflUOg,Trade,https://www.yelp.com/biz/trade-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,546,$$$,3.5,16173510400,540 Atlantic Ave,02110
MnA_dF1xkX-bnLR6hq4EmQ,Taiwan Café,https://www.yelp.com/biz/taiwan-caf%C3%A9-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1089,$$,3.5,16173500010,34 Oxford St,02111
9RH1xBIMMAZXg9s_XW_sLg,Giulia,https://www.yelp.com/biz/giulia-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,442,$$$,4.5,16177424101,1682 Massachusetts Ave,02138
ErVhEB-tMXLx76pcSVdksw,Tico Boston,https://www.yelp.com/biz/tico-boston-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,567,$$,3.5,16172540044,222 Berkeley St,02116
fmw_0vST7GjdibObHWLOuQ,Franklin Cafe,https://www.yelp.com/biz/franklin-cafe-boston-5?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,508,$$,4.0,18572847742,278 Shawmut Ave,02118
QSHnlS5PEIjtx04S3VmvFw,Monica's Mercato,https://www.yelp.com/biz/monicas-mercato-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,481,$$,4.5,16178301672,130 Salem St,02113
THeSIOFvgOMoq7_iXQxFCw,Rail Stop Restaurant & Bar,https://www.yelp.com/biz/rail-stop-restaurant-and-bar-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,115,$$,4.0,16172523810,96 Guest St,02135
JEbgVwRUsQ3arKPhGXQj7Q,Oak + Rowan,https://www.yelp.com/biz/oak-rowan-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,189,$$$,3.5,16175859575,321 A St Fort Point,02210
6MdhcAPGDMMU0cCkaIEoNw,Red's Best Seafood at the Boston Public Market,https://www.yelp.com/biz/reds-best-seafood-at-the-boston-public-market-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,179,$$,4.5,16177201336,100 Hanover St,02108
ckjbAB-tQ3_QEQmHSytZ6Q,The Cheesecake Factory,https://www.yelp.com/biz/the-cheesecake-factory-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,415,$$,3.0,16175681234,100 Cambridgeside Pl,02141
Uh-vmfKAZAhSeauShT0UEQ,Asta,https://www.yelp.com/biz/asta-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,190,$$$$,4.0,16177668955,47 Massachusetts Ave,02115
ysxXehAKCjN137hnfpn6yA,Trattoria Il Panino,https://www.yelp.com/biz/trattoria-il-panino-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,405,$$,4.0,16175808166,280 Hanover St,02113
xsdJ_ZYzpI-5pMcZ49M0og,Harborside Grill & Patio,https://www.yelp.com/biz/harborside-grill-and-patio-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,106,$$,3.5,16177584444,101 Harborside Dr,02128
eFA7z513ckKzfGPROQv0Ww,Backyard Betty's,https://www.yelp.com/biz/backyard-bettys-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,120,$$,4.0,16175666651,170 West Broadway,02127
r2CqNYEZyVT3Ay9DRYeF9w,Blackmoor Bar and Kitchen,https://www.yelp.com/biz/blackmoor-bar-and-kitchen-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,217,$$,3.5,16173672824,1 Chelsea St,02129
WYnXpXym2DMtwchDcbilmg,Area Four,https://www.yelp.com/biz/area-four-cambridge-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,925,$$,4.0,16172686189,500 Technology Sq,02139
9XovFXshYZEqA-4v2mzh6g,The Squealing Pig,https://www.yelp.com/biz/the-squealing-pig-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,413,$$,3.5,16175301559,134 Smith St,02120
ElOE7WzFMX8aMS_hkqtX_w,Parla,https://www.yelp.com/biz/parla-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,325,$$,4.0,16175198009,230 Hanover St,02113
loRoCo53b30zgHZ_mIMatQ,Amrheins,https://www.yelp.com/biz/amrheins-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,439,$$,3.5,16175874200,80 W Broadway,02127
bpuQzgbzKohXD8MuE6ZCaw,Outlook Kitchen And Bar,https://www.yelp.com/biz/outlook-kitchen-and-bar-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,225,$$,3.5,16174278080,70 Sleeper St,02211
vy-jx5LVTbQDEXb07wC13g,Taste Wine Bar & Kitchen,https://www.yelp.com/biz/taste-wine-bar-and-kitchen-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,66,$$,4.5,16173759663,101 Summer St,02110
dXPmYs9b3xyv9Zqa0z8adA,La Voile,https://www.yelp.com/biz/la-voile-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,504,$$$,4.0,16177236326,261 Newbury St,02116
LtJVSLSocrP2BK8YOl7bJQ,Lilly's Gourmet Pasta Express,https://www.yelp.com/biz/lillys-gourmet-pasta-express-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,150,$$,4.0,16175367200,1528 Tremont St,02120
R7peDyHzKTGilwo_1fjt3g,Woody's Grill and Tap,https://www.yelp.com/biz/woodys-grill-and-tap-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,285,$$,4.0,16177205472,58 Hemenway St,02115
UHSgwkHN_4IxeHa3pcb5Pg,Nebo Cucina & Enoteca,https://www.yelp.com/biz/nebo-cucina-and-enoteca-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,397,$$,3.5,16176661790,520 Atlantic Ave,02210
adwsprhs0CgZNCQ1FRfYQg,UNI,https://www.yelp.com/biz/uni-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,434,$$$$,3.5,16179276810,370 Commonwealth Ave,02215
BV_WDHq9SLi6enVuH3kgbQ,Monica's Trattoria,https://www.yelp.com/biz/monicas-trattoria-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,503,$$$,3.5,16177236733,67 Prince St,02113
sYhfhua7GWiGLQkIUP_TWQ,Earls Kitchen + Bar,https://www.yelp.com/biz/earls-kitchen-bar-somerville-4?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1055,$$,3.5,16177481414,698 Assembly Row,02145
fdYXcuxCtWY5XFpiCd3Fkw,Wahlburgers,https://www.yelp.com/biz/wahlburgers-boston-12?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,860,$$,3.5,16175361775,132 Brookline Ave,02215
tW09hLpf18PYJxNAvNoCqA,Antico Forno,https://www.yelp.com/biz/antico-forno-boston-4?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1007,$$,3.5,16173385656,93 Salem St,02113
SW55xXzBd0EdZ1fWLTI1lQ,Odyssey Cruises Boston,https://www.yelp.com/biz/odyssey-cruises-boston-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,173,$$$$,4.0,18572332839,60 Rowes Wharf,02110
Ug6ngfzLT_cPzSttve1OzQ,Top of the Hub,https://www.yelp.com/biz/top-of-the-hub-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,2263,$$$,3.5,16177658836,800 Boylston St,02199
2v0-gBcXethuNFT6rMGiRw,Mr. Dooley's,https://www.yelp.com/biz/mr-dooleys-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,424,$$,4.0,16173512500,77 Broad St,02109
gW0JPz641jd-zRuyI6k5jg,Tsurutontan Udon Noodle Brasserie - Boston,https://www.yelp.com/biz/tsurutontan-udon-noodle-brasserie-boston-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,64,$$$,4.0,16174572330,512 Commonwealth Ave,02215
X05LWeDT93dhQkDyCG8IeA,Sixth Gear - Cask & Kitchen,https://www.yelp.com/biz/sixth-gear-cask-and-kitchen-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,115,$$,3.5,16173672353,81 L St,02127
gOjh7RMDZDn4h-QmwnAseA,Sonsie,https://www.yelp.com/biz/sonsie-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1300,$$,3.5,18573172871,327 Newbury St,02115
r28bxKFNTRKaXYcemS8KNw,Off the Common,https://www.yelp.com/biz/off-the-common-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,39,$$,3.5,18575743888,50 Park Plz,02116
91aDQQV8_OdFC6WIHq4gng,Lucia Ristorante,https://www.yelp.com/biz/lucia-ristorante-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,529,$$,3.5,16175301772,415 Hanover St,02113
7OeeR33JLLrHEj9qD97f8g,Scopa,https://www.yelp.com/biz/scopa-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,243,$$,4.5,16174644300,319 Hanover St,02113
jGennaZUr2MsJyRhijNBfA,Legal Sea Foods,https://www.yelp.com/biz/legal-sea-foods-boston-46?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,871,$$,3.5,16173453992,1 Harborside Dr,02128
bin8WnikToct6C77oHBJCg,No Relation,https://www.yelp.com/biz/no-relation-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,32,$$$$,4.0,16177236273,11 William E Mullins Way,02118
vRlGCME1KCFPQc_hW2AVlA,Fromage Wine Bar and Restaurant,https://www.yelp.com/biz/fromage-wine-bar-and-restaurant-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,97,$$,4.0,16176165319,401 W Broadway,02127
4jkGZhbMPUg3Talazishtg,Strega Waterfront,https://www.yelp.com/biz/strega-waterfront-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,572,$$$,3.5,16175676367,One Marina Park Dr,02210
lmw47uw9BcfPwmXxKKZPRw,Mare,https://www.yelp.com/biz/mare-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,263,$$$,4.0,16175234111,223 Hanover St,02113
QI4bVuFLwx_gArFCruDa9Q,Celeste,https://www.yelp.com/biz/celeste-somerville-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,104,$$,4.5,16174565300,21 Bow St,02143
ndO6w5EoVZI1-e_Adl-ltw,Benevento's,https://www.yelp.com/biz/beneventos-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,471,$$,4.0,16177202010,111 Salem St,02113
3K13iIrTbHmV-qpvz8C7Ew,Strip By Strega,https://www.yelp.com/biz/strip-by-strega-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,309,$$$$,3.5,16173673310,64 Arlington St,02116
L3Vp0LhPn1DMKtGillUvgQ,Assaggio,https://www.yelp.com/biz/assaggio-boston-5?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,113,$$$,4.0,16172648900,29 Prince St,02113
M0Z57IL0dlzpU6QCez0wGA,North Street Grille,https://www.yelp.com/biz/north-street-grille-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,909,$$,4.0,16174260048,229 North St,02113
0goWTmfdgwOe6b-pPPp3Gg,Antonio's Cucina Italiana,https://www.yelp.com/biz/antonios-cucina-italiana-boston-4?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,292,$$,3.5,16173370054,288 Cambridge St,02114
ck8Id2EaJ20Alj0N8UMvBQ,Barcelona Wine Bar,https://www.yelp.com/biz/barcelona-wine-bar-brookline-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1308,$$$,4.5,16172690900,1700 Beacon St,02446
kxSce-ipaV5GwiN8Ntq2rg,Stoddard's Fine Food & Ale,https://www.yelp.com/biz/stoddards-fine-food-and-ale-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,586,$$,3.5,16175617277,48 Temple Pl,02111
SeCCwykRJ7Y7S5Qok4px2w,Pier 6 Boston Waterfront,https://www.yelp.com/biz/pier-6-boston-waterfront-charlestown?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,373,$$,3.5,18572638440,1 8th St,02129
zEel4VKJtybhJurBaHbsuw,Local 149,https://www.yelp.com/biz/local-149-boston-4?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,414,$$,3.5,16175568000,149 P St,02127
tWqcy3Q7GP73IoRGN2NP1Q,Oliveira's Steak House,https://www.yelp.com/biz/oliveiras-steak-house-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,96,$$,4.0,16172329992,297 Chelsea St,02128
BOzdu1Rv8ootQpnSBdhrng,Beantown Pho & Grill,https://www.yelp.com/biz/beantown-pho-and-grill-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,414,$$,4.0,16175693787,272 Newbury St,02116
tFjWlJCDpANBRAPSMc5Cew,Bastille Kitchen,https://www.yelp.com/biz/bastille-kitchen-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,282,$$$,4.0,18572504641,49 Melcher St,02210
Aa_mYBOlhNaqKPO95ml1wQ,Nud Pob Thai Cuisine,https://www.yelp.com/biz/nud-pob-thai-cuisine-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,341,$,4.0,16177424142,738 Commonwealth Ave,02215
bgV_tFbmVDKBxZni2my7XA,Mi Pueblito Restaurant,https://www.yelp.com/biz/mi-pueblito-restaurant-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,177,$$,4.5,16176959463,333 Border St,02128
VjU5s6LPOksItZRUDT-g0Q,The Bebop,https://www.yelp.com/biz/the-bebop-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,112,$$,4.0,16177875656,1116 Boylston St,02215
sRNcBkZrs2bOrijfElHVyQ,The Paramount,https://www.yelp.com/biz/the-paramount-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1582,$$,4.0,16177645966,44 Charles St,02114
